model,label,delta,entropy,special_ratio,regex_score
nvidia/nv-embedqa-e5-v5,benign,0.7803326483910134,4.2007025735178845,0.045454545454545456,0.0
nvidia/nv-embedqa-e5-v5,benign,0.7822715802840357,4.277235418780177,0.1875,0.0
nvidia/nv-embedqa-e5-v5,benign,0.8946013024309087,4.377882981943207,0.16901408450704225,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6289310273581151,4.061147631579379,0.0,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6251516444365602,3.8035088547976783,0.25,0.0
nvidia/nv-embedqa-e5-v5,benign,0.5955813212488802,3.7149573056186593,0.0,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6033077933449211,3.9841837197791894,0.35,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6897998560573406,4.078506150239447,0.36363636363636365,0.0
nvidia/nv-embedqa-e5-v5,benign,0.8318113798125943,4.21676435353455,0.12962962962962962,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6590222236106759,3.9674341642065794,0.0,0.0
nvidia/nv-embedqa-e5-v5,benign,0.5399402988840337,3.813660689688186,0.24,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6578089712072983,3.768554778059021,0.0,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6940086477845426,4.002734430881594,0.0,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6365787852881741,4.291582945990554,0.15217391304347827,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6816765372955552,3.9146892241642446,0.20588235294117646,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6296059999859545,3.720175521464345,0.25,0.0
nvidia/nv-embedqa-e5-v5,benign,0.7195235277481186,4.382525458810803,0.125,0.0
nvidia/nv-embedqa-e5-v5,benign,0.8049616785736283,4.150353716374626,0.11764705882352941,0.0
nvidia/nv-embedqa-e5-v5,benign,0.790237400982587,4.36174295212495,0.16279069767441862,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6799092195593512,3.94770277922009,0.3333333333333333,0.0
nvidia/nv-embedqa-e5-v5,benign,0.735355205831687,3.872336078042935,0.0,0.0
nvidia/nv-embedqa-e5-v5,benign,0.740249888135267,4.382525458810803,0.125,0.0
nvidia/nv-embedqa-e5-v5,benign,0.8711397085628186,4.361033547037795,0.109375,0.0
nvidia/nv-embedqa-e5-v5,benign,0.5667029547934226,4.233574049354937,0.1320754716981132,0.0
nvidia/nv-embedqa-e5-v5,benign,0.9281184979436178,4.308869418714394,0.10344827586206896,0.0
nvidia/nv-embedqa-e5-v5,benign,0.6433677252751525,3.920895605132776,0.0,0.0
nvidia/nv-embedqa-e5-v5,benign,0.535852651751909,4.0060710131011685,0.18181818181818182,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1379439909343994,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.8522170014624826,0.375,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.145282109362756,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1275918135122653,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.305087797579652,0.06209150326797386,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.128579177757231,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.6609640474436813,0.5,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,0.9709505944546686,1.0,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.318532988301371,0.013888888888888888,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.094032038334586,0.20600858369098712,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1151132697690085,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.145282109362756,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.125694108115048,0.1,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.134929931940622,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1275918135122653,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,5.042531049659937,0.08695652173913043,0.75
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.9752802584965945,0.8653846153846154,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.286570692545628,0.045714285714285714,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1382252229419088,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.107874822912963,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,3.5026831892554924,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1425078781881615,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.559001556812686,0.07352941176470588,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,1.838113637795846,0.720292504570384,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.9288984057992975,0.58,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.8208020839342964,0.5277777777777778,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,5.086975509807099,0.03546099290780142,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1254654471911425,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.049452072789394,0.45454545454545453,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1306472766943694,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.124577754518488,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.114832037761499,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.897524050724515,0.795774647887324,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1382252229419088,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.509682646952004,0.05732484076433121,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,3.572469458770135,0.058823529411764705,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.117688029305025,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1379439909343994,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.40400975732486,0.45454545454545453,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.744802426436339,0.04516129032258064,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.545428049771832,2.1379439909343994,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5352811511359471,2.1425078781881615,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5407591772787385,2.1211827919448902,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.8782608867202839,4.239645225461435,0.025974025974025976,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.539147655891517,2.1169584040826215,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5335160093271446,2.134929931940622,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5560585722193663,2.1382252229419088,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.562535975735766,2.1382252229419088,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.6521904400175131,2.260820318171659,0.8571428571428571,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5526934570266645,2.145282109362756,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.9117809103449928,4.276266621226911,0.03631961259079903,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5212557367395566,2.124577754518488,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,1.104909714887272,4.878087348224676,0.027149321266968326,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.543654093679231,2.1254654471911425,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.6115015902466733,2.125635852660036,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5234694203135823,2.1546469225399245,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5277320436923855,2.1442947451177905,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,1.0863722103712008,4.188088311075675,0.021739130434782608,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.9409894415498394,4.8671799855344275,0.11458333333333333,0.75
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5728514516822827,2.131874468758518,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5226639645765954,2.1382252229419088,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.511810610372319,2.1275918135122653,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.6196474692080897,3.021727556101252,0.6610169491525424,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5549938661889403,2.12498444437415,0.20600858369098712,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5365458042705613,2.1485774003640428,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.550030241964611,2.9946375353553565,0.76,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5272037410443057,2.1254654471911425,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5611761579659654,2.131874468758518,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5248081974243957,2.1185082323426063,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.9838713263604593,4.4730616769639555,0.03940886699507389,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5382199096059093,2.1382252229419088,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.4662798840930677,3.0030376854030276,0.7563025210084033,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.9759571761539848,4.580154371667566,0.05303030303030303,0.75
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.47638346472106274,2.831873009499189,0.6323529411764706,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5342540276472958,2.1336613356881466,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5264701456990742,2.118227000335097,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.7463445006167099,3.147326736772171,0.6527777777777778,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5386444270212919,2.124577754518488,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5637106214900846,2.1379439909343994,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.5490040706888272,2.139212587186875,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1211827919448902,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.134929931940622,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.118227000335097,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1485774003640428,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1485774003640428,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.448950741577338,0.022508038585209004,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.4292292966721747,0.5,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.128860409764741,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.396834257822941,0.020833333333333332,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.492614068017126,0.5714285714285714,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,4.723555682440314,0.07526881720430108,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1589295777861772,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.6519334543411714,0.9342105263157895,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,1.0,1.0,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.128860409764741,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.8474415474454515,0.7702702702702703,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.139212587186875,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,3.159708070359639,0.513953488372093,0.0
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1254654471911425,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,obfuscation,0.0,2.1442947451177905,0.20770877944325483,0.25
nvidia/llama-nemotron-embed-1b-v2,benign,1.1772114016932473,4.36460232552993,0.16279069767441862,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9042337893771658,3.9092750707107133,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.755495340839101,3.950212064914747,0.21428571428571427,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0069975418238333,4.126723929767273,0.11666666666666667,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9332885104698925,4.3542227440216,0.13636363636363635,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8675298134682667,4.294739663055176,0.23333333333333334,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7800630264325462,4.135012729750035,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0479159946692742,4.140085005571898,0.17073170731707318,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7785153261664588,3.9803885422075336,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9514001822812033,4.230277542259298,0.13333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8236331190965485,3.830182698156027,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9908797249161317,4.418171939471839,0.12,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0538122040714768,4.416833823616225,0.1590909090909091,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.124550817705292,4.361033547037795,0.109375,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.787678494133667,3.9803885422075336,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.29737132125178,4.253801390571587,0.12962962962962962,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9018562586370484,4.0280404882424214,0.021739130434782608,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6989692741634853,3.7532696895151085,0.04,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.402612105485862,3.095795255000934,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.92530017945381,3.9292292966721747,0.21875,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.3029266131273602,4.108744411015932,0.1346153846153846,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.984480448645536,4.124024420865021,0.175,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.3621451157733135,4.247052820085153,0.15555555555555556,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8774157014135517,3.9077148025974386,0.02857142857142857,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6355962774673215,3.9498939766703764,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6210401956458798,3.47450498810543,0.038461538461538464,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8712350100723515,3.856919703979321,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9013667206584114,4.109595923232874,0.16666666666666666,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.5931939221787639,3.4019495387197347,0.037037037037037035,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2341510906007864,4.374860596185444,0.15555555555555556,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7873476262318126,4.074473053554116,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1442598273570979,4.124860554020196,0.1794871794871795,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7511771637501082,4.14199056540681,0.02531645569620253,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8027544648122242,3.828072996388509,0.03333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.4592686305443778,4.220254675762213,0.17073170731707318,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6989268487507488,3.9841837197791894,0.35,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6999706316771325,4.0060710131011685,0.18181818181818182,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.754557461563225,3.6320527396219853,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8128377117742657,4.221097250057957,0.18421052631578946,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8559165312102693,3.9687988369565836,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0780842787340634,4.371379278161679,0.1590909090909091,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1470046539826735,4.329783547037795,0.109375,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.616048321572098,3.6689869584530608,0.03571428571428571,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8083508598889232,3.934176037582925,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7212454739771673,3.720175521464345,0.25,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6919656890100442,3.94770277922009,0.3333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9240326979284369,4.102012740442133,0.012048192771084338,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7268302307674763,3.5766176449086657,0.05263157894736842,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1505363375484075,4.279010795650284,0.12727272727272726,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8805001963629087,3.8360819078152044,0.18181818181818182,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7080249913046173,4.159188661773937,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8166331453272931,3.969216160786827,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0161248494924637,4.0304363948517326,0.15789473684210525,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0783440891256117,4.347937596449246,0.13725490196078433,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0680952690790053,4.01745224405173,0.13725490196078433,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9276500108567726,4.221049013623096,0.23076923076923078,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.0,3.1219280948873624,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7974350417165127,3.824252831282987,0.18181818181818182,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8958207353166107,4.155565013329719,0.21052631578947367,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.3051823213887022,4.266047330580116,0.15555555555555556,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7520607947779142,3.8035088547976783,0.25,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0114234727471676,4.318902085446844,0.1875,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.139908604397845,4.27870670786635,0.1794871794871795,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7398433984288065,4.000583190004054,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7386792735375991,3.8692856107411173,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2275500141216649,4.36460232552993,0.16279069767441862,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7266514455037759,3.8286438414911745,0.02127659574468085,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6886092659939791,3.787143960698139,0.3157894736842105,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0232573140671755,4.277235418780177,0.1875,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9294491234817981,3.9292292966721747,0.21875,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6710545239539807,3.7998760854981724,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8332192079928612,3.8423560241774926,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0709079231460643,4.25693885808983,0.15217391304347827,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8022461241718679,4.023136955868885,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9055619093601182,3.99496967920685,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7287987286551115,4.027979696753515,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6109691330857823,3.6835423624332306,0.3333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9337021693809573,4.086238388168278,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7565521708485696,3.968362202012002,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2835526823660304,4.08873600921643,0.11764705882352941,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0689757385613976,4.2046264242514235,0.15217391304347827,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9978730802402972,4.365636576077286,0.12962962962962962,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.005723322941023,4.02085512047121,0.20588235294117646,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8833371570439084,4.2280729963885095,0.23333333333333334,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1968051029948414,4.411113953436907,0.16279069767441862,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9638772983704382,4.330217325848729,0.15217391304347827,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0592646146827964,4.23564587381899,0.15555555555555556,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2514565661357047,4.316947863427458,0.16666666666666666,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0366206219627785,4.219433495901616,0.16666666666666666,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.825407136006569,3.8968655960892895,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8729728079366343,4.2280729963885095,0.23333333333333334,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6987007283044824,3.8365916681089787,0.3333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9683260254412156,3.8867328984266147,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.689106290465347,3.4193819456463714,0.3333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7106654751928424,3.7953020454838056,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7269545041884954,4.014460876028361,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7168626976144467,3.715018266288633,0.03125,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.581545544769339,3.733660689688186,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.836265989279327,4.329491278917676,0.20930232558139536,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.44532979775112475,3.572469458770135,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7709239856260869,3.911104051597479,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1105179124358142,4.171991617439867,0.1320754716981132,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9541370285855459,3.916537120907738,0.21212121212121213,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.759637636224636,3.6243797016511117,0.034482758620689655,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9170036712869911,4.169766962341045,0.23076923076923078,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.184819643665172,4.115922063835167,0.11666666666666667,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7665143283128756,3.807063524343021,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9460231942184304,3.956704688544266,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8534646305817466,3.8755579298799177,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7019221335819048,3.7709103354256377,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.227557381655242,4.2494602799216175,0.16666666666666666,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9400101791407123,4.268719696310997,0.20930232558139536,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8657889409510896,4.195838200298333,0.1320754716981132,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7484699640840246,3.9232603248627798,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9535925211463795,4.330217325848729,0.15217391304347827,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1007990928797424,4.3503484406926605,0.13725490196078433,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2014206621798378,4.3198225209199785,0.1320754716981132,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7931216505230086,3.9413100405337342,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1993990319779333,4.178468412993378,0.13043478260869565,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7958230415783982,4.2280729963885095,0.23333333333333334,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9931366909868103,4.280090318263435,0.15555555555555556,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.301434446773864,4.391021937501532,0.16666666666666666,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2477325763738447,4.338321577360472,0.1509433962264151,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9834390164871211,4.230277542259298,0.15555555555555556,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1123566342239761,4.293375939689686,0.16901408450704225,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7528532966318774,3.7345216647797512,0.35294117647058826,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8482568166340856,3.965698938049289,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6764132292357719,3.815957320949175,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9889332973993913,4.466037353043447,0.1568627450980392,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2676736117748704,4.266047330580116,0.15555555555555556,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0737854349054892,4.416833823616225,0.1590909090909091,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1071115769363087,4.140085005571898,0.17073170731707318,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0387863087411489,4.26564742060322,0.10144927536231885,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9970262737797754,4.268719696310997,0.20930232558139536,0.0
